ID,c1,c2,c3,t1,t2,t3
ENSSSCG00000009833,2.979458387,3.845989854,2.723498749,25.6078466,29.27924915,21.61463103
ENSSSCG00000033015,2.99212923,3.171427657,1.797705864,12.08728928,15.44005286,6.769794018
ENSSSCG00000014835,2.997135931,3.799907635,2.747074563,12.91686649,14.78787573,9.784656483
ENSSSCG00000040178,2.998886912,3.927764919,3.459478387,10.68056976,10.59592315,10.42616011
ENSSSCG00000011972,3.004235125,2.69823109,2.829576338,18.25180267,17.74757963,18.40376364
ENSSSCG00000009074,3.006179986,2.774753999,3.145707281,0.596733494,0.900263984,0.847786132
ENSSSCG00000020846,3.01064468,3.300212977,2.484417329,0.816026962,0.892627526,0.663532587
ENSSSCG00000007146,3.019564997,3.106841822,3.351211326,7.603378839,10.27135506,6.463423934
ENSSSCG00000017416,3.039660324,2.354397404,3.002797974,239.3920727,236.6907202,209.1565204
ENSSSCG00000011782,3.039980807,2.931562006,2.608930817,0.96490953,0.904858138,0.838807725
ENSSSCG00000012238,3.045511073,3.081458305,2.674585683,0.687236934,0.733202257,0.695314605
ENSSSCG00000007073,3.095526493,3.538299622,2.968384446,0.514144104,0.668140768,0.546876372
ENSSSCG00000038367,3.100437339,4.313171561,3.426182121,11.30113159,14.75600074,8.544677965
ENSSSCG00000003047,3.100632531,2.922855581,3.081730585,0.53414658,0.515993709,0.520206937
ENSSSCG00000005211,3.109863475,4.328464762,4.202758669,86.04302738,83.32337589,75.4295354
ENSSSCG00000001561,3.122595283,3.683236277,2.622507734,42.81043408,45.13004212,41.09862991
ENSSSCG00000001499,3.135101187,4.103156277,2.918566084,7.293164857,8.297460844,6.376127468
ENSSSCG00000023026,3.140425525,3.271706812,2.77116448,0.7438198,0.81949905,0.723321423
ENSSSCG00000036363,3.140705327,2.910115873,2.491677447,0.49924891,0.663137791,0.698745184
ENSSSCG00000006173,3.151157556,4.581059131,2.924757719,22.86149758,22.39168059,21.8922968
ENSSSCG00000013114,3.171446325,3.358155223,3.771186598,20.44059488,22.95244811,17.56556847
ENSSSCG00000036868,3.18550326,3.337784651,3.27947427,0.737970558,1.074218964,0.890846821
ENSSSCG00000026991,3.202475301,3.513157123,3.508052538,0.428079835,0.454884785,0.502979595
ENSSSCG00000006923,3.224190705,3.14249777,2.727242627,159.131653,149.8115944,153.2366279
ENSSSCG00000017466,3.266787551,4.570423123,4.196234265,24.28041276,25.73085144,18.50066408
ENSSSCG00000008712,3.280017589,3.48964675,3.107004567,0.824328703,0.809793321,0.632055873
ENSSSCG00000007252,3.286131883,3.075898335,3.031031274,0.472907966,0.528010046,0.564888328
ENSSSCG00000003718,3.300898636,3.296722709,3.453428592,7.692587911,8.302130421,8.106665071
ENSSSCG00000035181,3.304500272,4.533058925,3.140547498,20.02121912,23.7470355,17.55412914
ENSSSCG00000004138,3.330956971,4.894181601,2.694356286,11.98324159,14.22281077,9.704871804
ENSSSCG00000008768,3.354507575,3.518484253,3.862056857,7.996085314,8.398653696,8.262816255
ENSSSCG00000013639,3.360729541,3.810083841,3.235716301,0.636541629,0.77133307,0.573092979
ENSSSCG00000022478,3.363343967,3.518067859,2.992921946,7.983065228,9.051459929,7.477157337
ENSSSCG00000015329,3.36632346,3.647103252,3.41628569,0.925969891,0.968285188,0.963888158
ENSSSCG00000028204,3.368067363,4.441117216,3.792480232,0.389114205,0.62648372,0.586775965
ENSSSCG00000032932,3.389595578,4.162983193,4.097260636,8.551524628,9.140418506,7.587489225
ENSSSCG00000004357,3.409096938,3.520108185,3.454025632,11.73267704,12.28143606,11.19892275
ENSSSCG00000013664,3.413038832,2.828324916,3.206440024,17.80472292,16.6937612,15.94784886
ENSSSCG00000031959,3.413137477,3.360513942,4.242091802,0.701634146,1.190838041,0.8789525
ENSSSCG00000038471,3.436790484,4.396661114,3.514378318,38.6461769,49.12083355,38.46837891
ENSSSCG00000007492,3.465711752,2.894698113,3.008212688,0.542470783,0.393026261,0.869161582
ENSSSCG00000005163,3.471601066,1.664595001,0.943566279,2323.612659,1885.824066,2217.396903
ENSSSCG00000004897,3.485320373,3.965802797,3.39618501,18.80140048,21.40332246,17.25172242
ENSSSCG00000034407,3.535844335,3.876097972,3.869117443,1.043677412,0.934459665,0.87763628
ENSSSCG00000005636,3.537950426,3.667539669,3.235179728,12.96537458,15.14017509,12.45908526
ENSSSCG00000005423,3.544962924,3.890241774,3.467658681,21.13781351,22.08629993,18.26732814
ENSSSCG00000016090,3.546866958,3.491957565,3.162383728,7.94083401,7.697295645,7.18269071
ENSSSCG00000002736,3.548747757,4.993785004,3.522647443,0.408367778,0.924128124,0.564492449
ENSSSCG00000003768,3.571122067,4.125561646,3.35728533,7.639882379,8.701529966,9.512046302
ENSSSCG00000009040,3.586057713,3.464180768,3.636880246,8.048600702,8.625935968,7.344733997
ENSSSCG00000030513,3.593238538,4.316560124,3.538959561,0.420403659,0.633870742,0.400508386
ENSSSCG00000023603,3.593738492,5.08609707,3.024813547,10.84110524,17.20745687,13.35999125
ENSSSCG00000011755,3.595238059,3.710873352,3.636102056,11.96950319,11.81133921,11.76884425
ENSSSCG00000004540,3.597883937,6.220110703,3.216169655,13.41380373,16.27124088,12.59025591
ENSSSCG00000036693,3.639109671,4.45601892,5.051738339,24.888317,23.70714473,25.41748617
ENSSSCG00000035053,3.659237131,2.651057244,3.201482818,0.589105277,0.521660925,0.610746303
ENSSSCG00000016502,3.674337453,3.512459128,3.906186966,69.90681119,69.75190662,63.54135744
ENSSSCG00000000402,3.689838511,3.410329265,3.02270594,15.2522207,15.14042995,12.69522251
ENSSSCG00000017640,3.69658678,3.781276174,4.06072891,1.150495817,1.24339299,1.014315382
ENSSSCG00000014565,3.696938255,3.944127862,4.153222771,55.77264295,57.39405947,52.31735058
ENSSSCG00000030548,3.69750316,4.144372619,3.976914754,129.9060541,129.418994,119.9173672
ENSSSCG00000035940,3.703795091,3.836550018,3.504153301,13.55267186,15.85909539,12.69720113
ENSSSCG00000017356,3.704316289,4.26925054,3.311579724,0.629988859,0.906528846,0.8164147
ENSSSCG00000016151,3.711342945,4.021475702,3.453812596,0.826495722,0.839258966,0.723396527
ENSSSCG00000005608,3.718616495,4.508934514,4.190982086,0.515290572,0.669235564,0.516412651
ENSSSCG00000039704,3.724912182,4.301279073,3.455215021,0.39193659,0.507249295,0.468847549
ENSSSCG00000035489,3.732305529,3.61597252,3.758929638,8.307077714,7.748798527,8.604447757
ENSSSCG00000017885,3.737685148,3.344460823,3.095655026,0.649115411,0.597792763,0.538368747
ENSSSCG00000028327,3.743827113,3.814079844,4.008054715,0.605398958,0.536089206,0.508088341
ENSSSCG00000015002,3.752262889,4.11403879,4.648309009,0.936093565,0.81385254,0.935191117
ENSSSCG00000005738,3.764604646,4.273133308,3.91793882,11.41304176,11.25073074,8.27635271
ENSSSCG00000035600,3.776036865,3.524830476,4.618397807,0.437090894,0.4916582,0.355169747
ENSSSCG00000024666,3.786748203,3.726972661,2.3563765,0,0.311401811,0.364580699
ENSSSCG00000000148,3.788649787,4.108135099,3.638061818,34.90080508,36.82475434,34.67014924
ENSSSCG00000016263,3.788786226,4.20062797,4.127243902,20.09517129,20.81295954,19.68281451
ENSSSCG00000016519,3.8117059,3.550808428,4.094323586,0.918258022,0.912024483,0.964855347
ENSSSCG00000003908,3.820808035,3.664071898,3.681880926,0.306439998,0.271356884,0.211798132
ENSSSCG00000006888,3.828804187,3.901223787,3.630721138,1.132220174,1.157694563,1.03762453
ENSSSCG00000023749,3.841743029,5.568087474,3.65459247,12.47882136,18.68979377,8.67806366
ENSSSCG00000014670,3.877732335,3.599750392,3.750104779,648.052273,645.1558075,665.0952004
ENSSSCG00000032674,3.880970278,4.510056936,4.336527753,0.427989631,0.463210949,0.460145785
ENSSSCG00000004716,3.892779208,3.336769418,3.492983654,13.01597384,13.67823934,12.94134979
ENSSSCG00000010570,3.913076347,3.969048774,4.44512438,0.767164901,0.731591755,1.009478911
ENSSSCG00000015276,3.917896315,3.975618,4.333762731,0.964603085,0.569446307,0.833365148
ENSSSCG00000000559,3.926580399,4.563854833,4.696391555,9.617338523,9.622133397,9.811898937
ENSSSCG00000026082,3.929233949,4.915141769,4.368882003,10.67316124,11.91868761,10.11949686
ENSSSCG00000030957,3.940894306,4.019437449,3.544674958,14.19686782,15.54590062,12.69722542
ENSSSCG00000006335,3.947039972,3.419516863,4.461825042,43.68585535,40.43644548,52.26478057
ENSSSCG00000024591,3.965925331,4.563883479,4.741027589,11.24381709,10.37666444,10.90679092
ENSSSCG00000004781,3.967612119,5.595373274,3.978225216,35.07218714,42.76077207,29.58045378
ENSSSCG00000014242,3.980019226,4.435881586,3.468213014,9.161547768,10.87545086,8.764485246
ENSSSCG00000025856,3.984621023,3.964458683,3.303158855,36.09104038,39.79325333,27.1515199
ENSSSCG00000036091,4.018735106,3.540751938,3.97770133,0.768182484,1.029075405,0.918925367
ENSSSCG00000038475,4.048943808,3.490946673,3.239938854,0.976228467,1.04128606,0.943084444
ENSSSCG00000011853,4.059873592,4.235442542,4.269064567,21.0294904,20.04288674,19.32952893
ENSSSCG00000012001,4.065709234,4.840627346,4.001892432,1.532000643,1.566800888,1.316036831
ENSSSCG00000016851,4.080029133,4.290644664,3.4310373,10.83619259,11.68449398,10.04555663
ENSSSCG00000024219,4.087604158,3.881492961,3.52903747,41.88396104,38.04892414,34.89445823
ENSSSCG00000001912,4.09022195,5.944516341,3.749128542,34.57962996,42.98363489,26.57461299
ENSSSCG00000032835,4.091943774,5.175733042,3.758376935,14.91736847,15.43256115,12.34647987
ENSSSCG00000009864,4.092719888,5.00357524,3.835578255,9.707183431,11.30616251,8.727127075
ENSSSCG00000021464,4.109283983,4.392630816,4.572571292,16.76305274,15.80847663,17.35298902
ENSSSCG00000008155,4.110469972,4.531635989,3.808664004,0.586083083,0.762258821,0.569637269
ENSSSCG00000010706,4.134926115,6.471782182,3.46734866,12.95442142,15.17885131,8.466465807
ENSSSCG00000016887,4.150582172,6.609827815,3.754918296,11.74009453,15.07970745,10.59416737
ENSSSCG00000039185,4.167546847,4.56265636,4.094033848,1.213032763,1.274172915,1.21422871
ENSSSCG00000015266,4.169005493,3.908744944,4.107552066,11.38438166,10.72078603,9.782532665
ENSSSCG00000001422,4.180246845,3.71599087,3.485115431,10.93953257,14.4572754,11.98579858
ENSSSCG00000031367,4.210321029,3.064910311,5.659317045,0.337680081,0.398693884,0.420101878
ENSSSCG00000003669,4.220480682,4.87850137,3.994395833,17.387154,24.05161602,20.50745234
ENSSSCG00000001572,4.221472411,3.869018459,3.874859736,0.361790989,0.226144205,0.353017911
ENSSSCG00000011145,4.225531456,4.541832838,4.881045633,12.48846508,12.72760286,11.03628238
ENSSSCG00000032957,4.240271137,5.664884324,3.703817347,13.87902901,15.89570422,10.29138499
ENSSSCG00000004125,4.295878074,4.409770206,4.242832655,70.69257902,69.84710104,69.95061271
ENSSSCG00000038505,4.296323248,4.299768241,4.792793991,0.524558034,0.534812896,0.558671827
ENSSSCG00000015565,4.317933278,4.088110339,4.185471937,1.497259106,1.447560589,1.391946001
ENSSSCG00000036556,4.373032753,4.702161887,3.805800161,16.2162351,16.96668432,12.80221397
ENSSSCG00000004662,4.384277158,3.779664275,3.378999169,0.556349058,1.032229182,0.769049028
ENSSSCG00000001718,4.387026747,3.835515628,4.542689739,1.367252523,1.005829873,1.330249625
ENSSSCG00000004167,4.390013108,4.646806435,5.646249672,1.081520063,1.384783984,1.227314352
ENSSSCG00000004999,4.448370084,7.44626382,4.533929658,18.60631321,19.58934522,17.55822004
ENSSSCG00000030467,4.493487939,6.613505461,4.615660987,13.14987273,13.58798196,12.22954798
ENSSSCG00000038055,4.507277247,6.848843069,5.07277796,17.81008375,20.2345895,16.66436125
ENSSSCG00000010494,4.525476717,5.373433339,3.659447307,1.256817387,1.445552898,0.79354853
ENSSSCG00000032360,4.529875357,5.029782327,4.563997733,24.99260478,27.64808717,25.62282156
ENSSSCG00000010655,4.540064741,4.638711902,4.3827762,0.625922904,0.595319997,0.531417167
ENSSSCG00000040838,4.544619373,4.768804415,3.346123307,0.957470965,1.192294504,0.868563549
ENSSSCG00000001469,4.558908744,4.718447052,4.533262839,128.115931,124.3936959,109.634352
ENSSSCG00000023320,4.560082811,4.754818664,4.675439457,12.9150285,12.37729463,12.36066009
ENSSSCG00000036340,4.588216286,5.065115979,4.654714647,27.15839882,29.75924808,22.61757402
ENSSSCG00000037791,4.590763666,7.264030325,6.937489297,0.702020739,1.099840783,0.615839028
ENSSSCG00000024938,4.591846493,4.507158879,4.19932674,0.714487535,0.829252126,0.747926126
ENSSSCG00000014976,4.609265241,5.219867597,4.750995191,10.90385988,10.85764934,9.78328802
ENSSSCG00000006238,4.63654926,3.961942613,5.462768443,0.30022115,0.166156255,0.311249898
ENSSSCG00000011750,4.660573704,4.465099691,4.959917165,0.89573684,0.889278432,0.885687292
ENSSSCG00000022089,4.677970318,4.305931713,4.249153951,0.106918554,0.227226882,0.266031002
ENSSSCG00000015487,4.706076905,5.368944144,6.483670795,20.04342685,23.28464802,23.74826332
ENSSSCG00000027550,4.723851849,4.174771588,3.927292876,0.871641168,1.085414609,0.818943022
ENSSSCG00000032475,4.72993187,5.919351987,6.762125523,18.63894584,16.30797086,18.14116288
ENSSSCG00000018050,4.749473569,7.473892361,6.263832025,0.590556453,0.921380978,0.612250788
ENSSSCG00000039651,4.772166941,5.249405072,4.806731404,0.577865025,0.676184943,0.513508401
ENSSSCG00000021828,4.782942365,5.480609953,4.688128462,13.16845865,13.23001793,11.82655478
ENSSSCG00000039587,4.797148561,3.930308635,4.38771986,0.883241542,0.977653352,0.534151207
ENSSSCG00000032613,4.798400044,5.29576247,4.384758403,25.9837228,36.84017001,25.72753791
ENSSSCG00000002852,4.821940635,5.750903706,5.872738037,1.238527123,1.525889405,1.004889074
ENSSSCG00000009395,4.824647551,5.58007902,4.818245248,14.19228732,15.15265157,12.81880382
ENSSSCG00000006127,4.83261661,5.17567353,5.58193111,17.83895287,18.6162286,18.41289122
ENSSSCG00000021731,4.835750978,5.598241308,5.010672051,11.94918225,12.74340576,11.96675352
ENSSSCG00000015399,4.846657672,5.120612202,5.213104574,1.064033161,0.86645034,1.06218029
ENSSSCG00000005533,4.859026736,5.891193506,4.924184932,26.4964447,36.18864967,26.85607042
ENSSSCG00000003197,4.874004419,5.800547485,4.317296931,23.01584751,25.99654553,13.91911743
ENSSSCG00000040359,4.875316485,4.706081294,5.19574806,101.1527499,95.92006531,87.77516726
ENSSSCG00000024818,4.89836247,5.583066933,4.830028136,1.564926119,1.589178744,1.696837001
ENSSSCG00000032620,4.904338571,5.588589031,4.61490737,0.793416663,0.946143088,0.855465678
ENSSSCG00000027777,4.950334845,5.516556974,4.524688228,29.77698519,31.80650007,29.90091484
ENSSSCG00000036618,4.95375628,4.908088225,4.863561602,133.4298713,120.839327,127.5127679
ENSSSCG00000001233,4.990924922,5.053837276,4.926280372,45.01646425,52.79115094,36.03873563
ENSSSCG00000032684,5.023178198,5.464798597,5.197235838,0.89377002,1.088237969,0.424693056
ENSSSCG00000011295,5.031431232,5.062414559,4.86603614,58.87345938,54.61780637,58.19135513
ENSSSCG00000002376,5.037504628,5.537256472,5.735022971,0.419268766,0.445521995,0.434670777
ENSSSCG00000004172,5.051301856,4.897964003,4.700333183,33.22059501,32.58496394,34.47671296
ENSSSCG00000015589,5.091298109,6.339704432,5.761097339,16.97376453,16.23456864,14.0968492
ENSSSCG00000011628,5.121100508,6.066158736,5.333446406,14.66053388,14.80500024,14.0389245
ENSSSCG00000008970,5.12114762,4.999886522,4.47779108,1.326573877,1.361970593,1.395238088
ENSSSCG00000036893,5.128375978,6.327686824,5.154917973,55.22910927,46.28123906,50.14116313
ENSSSCG00000000901,5.198829183,5.763444669,4.412257946,13.29591301,14.86442026,12.67207651
ENSSSCG00000029438,5.208451691,6.12264828,4.132740389,51.55859367,71.77616292,43.07968693
ENSSSCG00000027557,5.213629535,5.43131547,5.31167061,1.859219668,1.903609416,1.716696493
ENSSSCG00000017968,5.243686034,6.624188417,5.974924601,1.512394801,1.811921941,1.38348816
ENSSSCG00000000386,5.256383154,6.795451229,4.421619692,13.85335119,15.33416918,10.95426592
ENSSSCG00000017498,5.281215289,3.408845682,4.858316398,95.39532742,104.9972903,83.3556764
ENSSSCG00000001463,5.28191432,5.487344507,5.263872742,109.6623923,104.168277,92.54158957
ENSSSCG00000004110,5.287967862,5.651443395,4.877656951,11.85256353,13.72949724,12.74896024
ENSSSCG00000006834,5.297543523,4.872623632,3.779605219,0.584207952,0.676500975,0.279539572
ENSSSCG00000017402,5.302928534,4.776146371,5.044596305,13.33980335,15.20893206,10.8803532
ENSSSCG00000024329,5.331201638,4.962138711,6.027343534,1.304292524,1.189968254,1.147326513
ENSSSCG00000010261,5.336004797,5.717321954,5.468437814,20.7005222,21.48563388,20.09040439
ENSSSCG00000011239,5.340680551,5.787946561,4.473307675,79.53612292,89.46761945,69.72489962
ENSSSCG00000029756,5.373459231,6.803381874,5.146690492,1.836949436,2.223421558,1.712789723
ENSSSCG00000035883,5.38298584,6.306471084,6.552740973,1.883473375,1.894191867,2.02240153
ENSSSCG00000016262,5.392998352,5.126610354,5.391642343,30.6813094,31.01788771,30.20347214
ENSSSCG00000009755,5.397101013,5.436049834,5.711204694,12.49294036,12.51337585,11.05478175
ENSSSCG00000001755,5.410418762,5.561989854,6.675122029,1.54943057,0.973707468,0.932719089
ENSSSCG00000009709,5.451727457,6.890417206,5.020707695,0.498090838,0.951049363,0.597074099
ENSSSCG00000024109,5.451986255,5.028695288,6.00844339,1.497034988,1.436115767,1.523287905
ENSSSCG00000009157,5.453258474,6.455830124,5.01044547,15.00377369,14.56490087,13.38871966
ENSSSCG00000014436,5.47879776,5.7216583,5.173181103,1.981764497,1.917527472,1.423162398
ENSSSCG00000016053,5.539302614,6.714161284,6.118206634,27.666764,28.17161427,26.86644949
ENSSSCG00000029030,5.542861734,5.998327327,5.488485057,26.19230932,25.68725805,24.04109135
ENSSSCG00000009679,5.552280544,6.623499705,5.362142153,1.129159356,1.047499964,0.969958435
ENSSSCG00000005506,5.574690101,6.609074213,4.684283035,1.705446444,1.595278066,1.288718386
ENSSSCG00000038677,5.577652864,9.74254443,5.568913927,0.7029693,1.511759248,0.416453239
ENSSSCG00000040183,5.58580721,7.63570011,4.795884245,13.268347,15.63027995,12.03359992
ENSSSCG00000013300,5.590045864,7.08470946,5.905466219,33.44001347,33.35338993,30.55924341
ENSSSCG00000009396,5.62448777,5.754891809,4.383308347,32.86936947,35.70270107,24.17989377
ENSSSCG00000012376,5.629817429,5.495281046,5.328236514,0.57650431,0.353424872,0.229877859
ENSSSCG00000007314,5.637528327,6.81314107,4.937704817,1.517947214,1.509367829,1.076980055
ENSSSCG00000011965,5.638508293,5.59720674,5.603947005,1.260811312,1.497079369,1.111058576
ENSSSCG00000004755,5.68635766,5.121830773,5.156573467,59.16878717,59.8263747,46.51715908
ENSSSCG00000009192,5.696631652,6.623033819,5.670945573,13.75621632,14.97623027,12.83458084
ENSSSCG00000040910,5.701469828,5.831255392,4.776856651,16.70520543,16.14119704,15.74008529
ENSSSCG00000032398,5.705508409,7.251010686,6.944421982,1.881485052,2.271928919,1.823939702
ENSSSCG00000021059,5.754886567,6.300642779,4.874945028,1.56545347,1.81084209,1.520612154
ENSSSCG00000000843,5.758713869,6.45310444,6.218039252,17.70380184,17.78820924,16.96096803
ENSSSCG00000011699,5.768940296,5.17564718,6.331061714,1.216369255,1.341665712,1.393795511
ENSSSCG00000016684,5.773297744,5.337684383,6.20151101,1.535241462,1.479431602,1.909967029
ENSSSCG00000016853,5.800293172,6.965297852,5.609205282,19.15045278,19.36079416,16.30734145
ENSSSCG00000009554,5.805830433,6.457578963,7.295015512,2.21117577,1.536679361,1.566959849
ENSSSCG00000034379,5.818259226,7.565832686,5.276517788,14.42631889,18.64631032,12.83293573
ENSSSCG00000003137,5.818607543,5.708326385,6.888338696,51.50545891,61.54715587,46.24965657
ENSSSCG00000017924,5.830512045,8.10981922,6.355727205,22.70320221,30.19485075,18.2157567
ENSSSCG00000021712,5.861161782,6.167309305,6.073616582,113.7354983,117.4363989,114.8068519
ENSSSCG00000029430,5.86964735,7.361889011,5.870555149,17.98407091,19.83301766,14.28106456
ENSSSCG00000002620,5.87509281,5.790817908,6.165194135,1.866861299,1.612811386,1.384705913
ENSSSCG00000033117,5.882313108,6.090930215,6.686617847,0.570434889,0.43120686,0.403876132
ENSSSCG00000009397,5.918279482,6.147684561,4.612092868,12.61670755,14.74224254,10.26714854
ENSSSCG00000011599,5.924823234,6.006736874,6.338820834,1.80399664,2.110544877,1.733937929
ENSSSCG00000035195,5.956459053,6.383410375,7.541216343,1.197716269,1.206426165,1.195150563
ENSSSCG00000022672,5.972391369,7.048417787,6.905181024,1.190834792,1.155617301,0.913251402
ENSSSCG00000011944,5.981835684,8.604675698,8.129186407,65.96710265,66.98228999,59.2717072
ENSSSCG00000034358,5.981979763,5.876916145,5.851246137,0.423438959,0.466415019,0.471115688
ENSSSCG00000025770,5.987047461,6.553620426,5.627798674,1.419838879,1.422237296,1.266003463
ENSSSCG00000024678,6.031132148,6.743539141,7.13821844,1.194745059,1.745928643,1.394309887
ENSSSCG00000000605,6.049172477,5.40906384,5.751312952,0.659369872,1.094777253,0.833127867
ENSSSCG00000006009,6.056334028,6.581174027,5.734339461,19.07545182,19.40964228,19.23795767
ENSSSCG00000011765,6.06277218,6.105504865,5.951365355,1.365356544,1.436485816,1.252005322
ENSSSCG00000008006,6.075956603,8.589374788,6.150111928,1.478732337,1.677717528,1.341422407
ENSSSCG00000024592,6.085077713,6.963633566,5.899973095,14.4346471,14.46988718,13.80089494
ENSSSCG00000012295,6.094791024,8.461327171,6.934345361,0.750282007,0.996577744,0.777843926
ENSSSCG00000016453,6.116448134,6.143050342,6.345813448,15.05113455,15.97234993,13.40239416
ENSSSCG00000015052,6.119776242,5.753611251,6.064625026,1.883813586,1.652180064,1.57923324
ENSSSCG00000032408,6.202175354,7.799582003,4.188456974,28.802265,25.9952837,23.03908764
ENSSSCG00000012657,6.275095506,6.412282249,5.354289907,17.84860094,19.23410603,14.44274475
ENSSSCG00000003572,6.28372236,7.562272989,8.268887287,0.823322134,1.555334851,0.569044808
ENSSSCG00000024697,6.304965148,6.660404444,8.354104608,1.042958145,0.923553957,0.540635821
ENSSSCG00000029666,6.329177454,5.571297555,5.699910586,0.416701815,0.44279431,0.691215244
ENSSSCG00000033613,6.345593094,6.019141507,6.373909728,159.470037,181.4825139,133.5327257
ENSSSCG00000039780,6.385626059,6.830422016,7.063143808,1.528435473,1.913255185,1.775396862
ENSSSCG00000000890,6.398734398,6.393712196,7.394421866,33.00253051,31.33328326,32.4686775
ENSSSCG00000039327,6.420476085,6.490371143,6.800922747,14.02056766,15.97712976,13.74903621
ENSSSCG00000002280,6.45137352,6.841092411,6.519258191,1.921526325,1.895384449,1.941681112
ENSSSCG00000007384,6.452818176,5.934501277,5.089035239,0.466629848,0.578490117,0.483771688
ENSSSCG00000021386,6.467834587,6.160292781,6.716248738,2.083303182,1.957357672,1.962154445
ENSSSCG00000032474,6.475525305,1.552472022,1.760020003,3102.219783,2749.681923,3166.605215
ENSSSCG00000036242,6.497271394,6.501643945,7.831517855,0.49844367,0.882757618,0.775131306
ENSSSCG00000038867,6.562218477,8.174639418,8.111734735,48.00570991,51.14291017,49.64917793
ENSSSCG00000007486,6.577489448,7.332665777,5.850763919,0.685794101,0.724064882,0.410184825
ENSSSCG00000004586,6.616761413,6.324931313,6.954204601,1.682371541,1.841676041,2.000535709
ENSSSCG00000021206,6.641264243,7.921640347,6.498241688,32.05411217,34.1040256,34.39223547
ENSSSCG00000007788,6.657465067,7.980455458,7.047411226,15.97160851,17.42792647,16.13102034
ENSSSCG00000008388,6.68074432,8.681924675,5.793681992,29.84451734,32.62951228,29.20782083
ENSSSCG00000033843,6.682931501,8.69763831,9.687424627,49.69399352,45.74502288,48.51179178
ENSSSCG00000007458,6.684058623,8.821044548,5.516607685,24.97606771,25.06679263,17.55935407
ENSSSCG00000027806,6.712712534,6.537038891,6.355025455,135.2036954,137.7219868,129.8578947
ENSSSCG00000026939,6.714386441,6.652831958,6.297962226,18.06091308,19.07444676,17.75810667
ENSSSCG00000026996,6.741394646,6.937089262,6.754217453,1.825056174,2.004797972,1.777669542
ENSSSCG00000000647,6.771889453,9.064674085,7.873551615,51.77795227,55.69611213,48.40379378
ENSSSCG00000000874,6.786399324,8.043194606,7.25730993,2.284048422,2.118299004,2.43801169
ENSSSCG00000023630,6.837345967,8.842079476,5.866196678,1.521403448,1.478788772,1.244582625
ENSSSCG00000003225,6.863892451,6.259660814,7.754945565,1.820622009,2.207994055,1.846470629
ENSSSCG00000026552,6.99290042,8.35727546,8.433494575,54.80088316,55.70120951,64.22780071
ENSSSCG00000023247,7.006493472,6.892124025,5.834773813,19.83962217,21.4183068,17.16502812
ENSSSCG00000024771,7.015690455,9.03948423,7.158277384,23.10293481,26.46640012,17.50047512
ENSSSCG00000010461,7.041277063,5.80287102,7.009251862,20.83622266,14.37096871,17.73750383
ENSSSCG00000001483,7.07757991,8.454353236,5.480525017,18.15152248,20.65287011,14.49089021
ENSSSCG00000007004,7.093271636,7.156721511,7.823726718,17.60743408,19.26743205,15.70593628
ENSSSCG00000015653,7.101206216,9.220487439,5.072858275,93.58560257,76.78364787,87.19470502
ENSSSCG00000015897,7.15532251,8.167386354,7.736063168,162.4709877,170.98863,161.9259383
ENSSSCG00000029796,7.165273565,11.96661624,10.59566931,1.285715644,1.897531837,0.999710204
ENSSSCG00000038854,7.194116297,7.130543059,5.49635214,29.16087625,30.6727161,25.2384963
ENSSSCG00000025087,7.199792163,7.768643933,7.341515075,2.517739344,2.614745696,2.589859853
ENSSSCG00000002412,7.216442033,8.150019897,6.910425424,1.716702207,1.607413718,1.465458514
ENSSSCG00000010531,7.226728989,7.5941236,7.461869408,17.27466458,18.48233609,19.15469431
ENSSSCG00000007507,7.276097259,6.995981355,7.931265074,0.540564841,1.136859519,0.630475552
ENSSSCG00000008144,7.283571254,9.283620663,7.978365955,22.49241407,23.72820544,19.16759807
ENSSSCG00000004510,7.354415958,6.938636929,7.68988093,2.194572993,1.656050817,2.215838715
ENSSSCG00000003684,7.359547022,8.519931891,7.526217766,1.264965271,1.828985709,1.208978488
ENSSSCG00000039894,7.364822764,9.308749093,7.094356828,41.50108642,49.86464187,35.29886072
ENSSSCG00000022162,7.389704971,8.089382545,7.351831742,20.03667292,16.78662903,14.08464665
ENSSSCG00000008386,7.408315808,8.322624766,8.760788763,1.916649488,2.144604105,2.751951169
ENSSSCG00000027882,7.422104596,5.931364219,7.620896734,81.29245398,86.80363788,83.72562355
ENSSSCG00000024518,7.434636852,7.275754716,7.652168134,1.505361756,1.523450048,0.891806766
ENSSSCG00000036603,7.480505673,8.478668895,7.651615034,25.5143053,27.47195843,18.05183146
ENSSSCG00000029456,7.49619194,10.66430278,7.18115893,25.01434681,36.19187852,22.06991405
ENSSSCG00000028620,7.520022495,8.09485766,8.245646773,2.524334744,2.475927191,2.458301892
ENSSSCG00000022246,7.522589774,9.253820902,9.137281015,1.69349539,1.985974959,1.66080358
ENSSSCG00000040047,7.571943903,10.43816145,7.408878751,1.670053232,1.577445746,1.385122661
ENSSSCG00000016008,7.580038929,8.04583038,7.235699281,18.74077202,17.60605014,17.37913623
ENSSSCG00000033786,7.652951684,8.667402317,8.536362587,21.19075859,20.67189791,23.44107164
ENSSSCG00000010118,7.677293894,7.444583704,7.794483106,20.2496419,20.93363694,19.5778658
ENSSSCG00000017502,7.718040832,6.951575715,7.794319354,1.936534263,2.821168728,1.619091652
